Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Malaria,3,24,5,1,2,1,29,85
Chicken pox,2,28,8,3,1,3,30,36
Dengue,3,21,15,2,3,1,29,72
Typhoid,1,26,20,3,2,3,30,26
hepatitis A,3,27,12,2,3,1,28,26
Hepatitis B,1,22,10,3,2,3,29,26
Hepatitis C,2,29,11,2,3,1,28,24
Hepatitis D,3,28,1,1,2,3,29,41
Hepatitis E,2,25,3,2,3,2,28,24
Alcoholic hepatitis,3,28,12,3,2,1,30,26
Tuberculosis,1,30,11,2,1,3,28,36
Common Cold,3,24,6,3,3,2,29,6
Pneumonia,1,25,7,2,2,3,30,29
Dimorphic hemmorhoids(piles),3,24,17,1,3,1,28,31
Heart attack,2,23,15,3,1,2,30,30
Varicose veins,3,24,4,1,2,1,28,34
Hypothyroidism,2,30,16,3,3,2,29,22
Hyperthyroidism,1,27,9,1,2,1,28,28
Hypoglycemia,3,30,18,3,3,2,30,24
Osteoarthristis,1,24,13,1,2,3,28,34
Arthritis,3,23,8,2,3,2,29,26
(vertigo) Paroymsal  Positional Vertigo,1,25,19,1,2,1,28,28
Acne,2,23,6,3,3,3,29,26
Urinary tract infection,3,27,14,1,1,1,28,43
Psoriasis,1,23,5,2,3,3,30,26
Impetigo,3,24,4,3,2,2,28,26
Fungal infection,2,28,11,2,1,1,29,16
Allergy,1,29,14,3,2,2,30,22
GERD,3,30,9,1,1,1,28,43
Chronic cholestasis,1,27,11,2,2,2,30,24
Drug Reaction,3,22,19,1,3,3,28,37
Peptic ulcer diseae,1,30,13,2,2,2,29,24
AIDS,2,26,1,1,1,1,30,40
Diabetes ,1,28,17,3,2,2,28,22
Gastroenteritis,2,23,15,2,3,3,30,29
Bronchial Asthma,3,27,5,3,2,2,28,26
Hypertension ,1,29,8,1,1,1,30,36
Migraine,2,20,19,3,3,3,29,26
Cervical spondylosis,3,26,16,2,1,2,30,36
Paralysis (brain hemorrhage),1,20,5,3,3,1,29,20
Jaundice,2,21,11,2,1,3,28,40
Malaria,3,29,18,3,3,2,29,60
Chicken pox,2,25,5,1,2,1,30,31
Dengue,1,20,2,2,1,2,28,84
Typhoid,3,26,12,1,2,3,29,41
hepatitis A,2,23,7,2,1,2,28,33
Hepatitis B,3,28,10,1,2,3,30,41
Hepatitis C,2,29,13,2,1,2,28,33
Hepatitis D,1,21,6,1,2,1,29,28
Hepatitis E,3,23,15,3,3,3,28,28
Alcoholic hepatitis,2,26,1,1,2,2,30,31
Tuberculosis,1,22,18,2,3,3,28,26
Common Cold,3,29,13,1,1,1,29,10
Pneumonia,1,26,4,2,2,3,28,29
Dimorphic hemmorhoids(piles),3,20,1,1,1,1,30,43
Heart attack,1,29,20,3,2,2,29,22
Varicose veins,2,22,5,1,1,3,28,48
Hypothyroidism,3,27,11,2,3,2,30,26
Hyperthyroidism,1,21,15,3,2,3,29,26
Hypoglycemia,3,28,8,1,1,1,28,43
Osteoarthristis,2,26,7,2,2,2,29,26
Arthritis,3,27,12,1,1,3,30,52
(vertigo) Paroymsal  Positional Vertigo,1,29,4,3,3,2,28,20
Acne,2,24,5,2,2,3,29,31
Urinary tract infection,1,30,8,3,3,2,30,20
Psoriasis,3,24,16,1,2,3,28,41
Impetigo,2,21,2,3,3,2,29,22
Fungal infection,3,28,9,2,2,1,28,14
Allergy,2,20,17,1,3,3,30,34
GERD,3,23,16,2,2,2,29,29
Chronic cholestasis,2,26,19,3,1,3,28,36
Drug Reaction,3,24,9,1,3,1,30,31
Peptic ulcer diseae,1,23,3,3,2,2,28,22
AIDS,3,29,5,2,1,1,29,36
Diabetes ,2,25,2,3,3,3,28,26
Gastroenteritis,3,30,6,2,2,2,29,29
Bronchial Asthma,2,28,12,3,3,1,30,22
Hypertension ,1,29,3,2,1,3,29,36
Migraine,3,21,19,3,3,2,28,24
Cervical spondylosis,1,22,11,2,2,1,29,24
Paralysis (brain hemorrhage),2,29,18,1,3,2,28,28
Jaundice,1,22,2,2,2,3,29,29
Malaria,2,27,3,1,3,2,28,71
Chicken pox,1,30,8,3,2,3,29,26
Dengue,2,20,9,2,3,2,30,66
Typhoid,3,24,6,1,2,3,29,41
hepatitis A,1,22,2,3,1,2,28,28
Hepatitis B,3,29,1,1,2,1,30,34
Hepatitis C,2,23,19,3,3,3,28,26
Hepatitis D,1,30,7,1,1,1,29,36
Hepatitis E,3,20,15,2,2,3,30,34
Alcoholic hepatitis,1,30,2,3,1,2,29,28
Tuberculosis,2,21,13,1,2,3,28,37
Common Cold,1,29,15,3,3,1,29,5
Pneumonia,2,30,6,2,1,2,28,33
Dimorphic hemmorhoids(piles),1,20,15,1,2,3,29,34
Heart attack,3,30,20,3,1,1,30,33
Varicose veins,1,22,16,1,2,2,28,28
Hypothyroidism,3,27,19,3,3,3,30,28
Hyperthyroidism,1,23,16,2,2,2,28,24
Hypoglycemia,3,28,2,3,3,3,30,28
Osteoarthristis,1,22,1,2,1,1,29,30
Arthritis,3,30,7,3,2,2,28,26
(vertigo) Paroymsal  Positional Vertigo,1,25,8,2,1,3,29,36
Acne,3,27,13,1,2,2,30,34
Urinary tract infection,1,25,9,2,3,3,28,26
Psoriasis,3,20,10,3,1,1,30,33
Impetigo,1,21,9,1,2,2,29,28
Fungal infection,3,24,8,3,1,3,28,20
Allergy,1,29,18,1,3,2,30,26
GERD,2,25,20,2,1,3,28,40
Chronic cholestasis,3,27,17,3,2,2,29,26
Drug Reaction,2,30,8,1,1,1,28,40
Peptic ulcer diseae,1,28,2,3,3,3,29,24
AIDS,3,24,13,1,2,2,30,34
Diabetes ,1,25,2,3,3,3,28,24
Gastroenteritis,2,23,16,1,2,2,30,31
Bronchial Asthma,1,26,12,3,3,3,29,24
Hypertension ,2,21,5,2,2,1,30,26
Migraine,3,20,20,1,1,3,29,52
Cervical spondylosis,2,22,1,2,3,2,28,24
Paralysis (brain hemorrhage),1,27,2,1,2,1,29,28
Jaundice,3,29,1,2,1,3,28,44
Malaria,2,22,16,3,2,2,29,60
Chicken pox,1,21,11,1,3,3,30,31
Dengue,3,23,2,2,2,2,28,79
Typhoid,2,27,11,3,1,3,29,36
hepatitis A,3,29,9,2,2,1,30,29
Hepatitis B,2,20,1,3,1,2,28,30
Hepatitis C,1,21,5,2,3,3,30,26
Hepatitis D,3,29,12,3,2,2,28,26
Hepatitis E,1,28,3,1,1,1,30,36
Alcoholic hepatitis,2,29,17,2,2,2,29,26
Tuberculosis,3,20,12,3,3,3,30,28
Common Cold,1,27,13,1,2,1,28,7
Pneumonia,3,26,18,2,1,2,30,36
Dimorphic hemmorhoids(piles),2,30,11,1,2,3,28,37
Heart attack,1,27,7,3,1,2,30,28
Varicose veins,3,24,9,2,3,3,28,31
Hypothyroidism,1,25,15,3,1,2,29,28
Hyperthyroidism,2,23,12,2,3,3,28,29
Hypoglycemia,3,29,20,3,1,1,30,33
Osteoarthristis,2,25,1,2,2,3,28,31
Arthritis,1,28,6,3,3,2,30,20
(vertigo) Paroymsal  Positional Vertigo,2,30,19,1,2,3,29,37
Acne,1,26,17,2,3,2,28,22
Urinary tract infection,3,23,13,1,1,3,30,52
Psoriasis,1,29,16,3,2,2,29,22
Impetigo,2,23,20,2,1,3,28,40
Fungal infection,3,21,12,3,3,2,30,12
Allergy,2,23,16,1,1,3,29,48
GERD,3,20,14,3,2,2,28,26
Chronic cholestasis,1,26,11,2,3,3,29,26
Drug Reaction,2,20,10,3,1,2,28,30
Peptic ulcer diseae,3,22,1,1,2,1,29,34
AIDS,2,20,3,2,1,2,30,33
Diabetes ,1,24,20,3,2,1,29,22
Gastroenteritis,2,23,1,1,3,3,28,34
Bronchial Asthma,1,29,15,3,1,2,29,28
Hypertension ,2,30,1,2,2,1,28,26
Migraine,1,29,3,1,3,2,30,26
Cervical spondylosis,3,28,16,3,1,1,28,33
Paralysis (brain hemorrhage),1,20,2,2,2,2,30,24
Jaundice,3,26,16,1,3,3,28,37
Malaria,1,25,13,2,1,1,29,77
Chicken pox,2,24,8,3,2,2,30,24
Dengue,1,25,15,1,3,3,29,85
Typhoid,2,21,19,3,2,1,28,24
hepatitis A,1,30,6,1,1,3,30,43
Hepatitis B,2,28,18,2,3,1,29,24
Hepatitis C,1,30,8,3,1,2,30,28
Hepatitis D,2,25,4,1,2,3,28,37
Hepatitis E,3,24,14,2,3,1,29,26
Alcoholic hepatitis,1,22,8,1,2,2,30,28
Tuberculosis,2,27,11,3,3,1,28,22
Common Cold,3,28,4,2,1,2,29,9
Pneumonia,2,20,17,3,3,1,28,22
Dimorphic hemmorhoids(piles),1,25,19,1,2,2,29,28
Heart attack,2,22,2,3,1,1,30,30
Varicose veins,1,28,7,2,2,2,29,24
Hypothyroidism,2,22,6,3,1,1,28,30
Hyperthyroidism,3,30,13,2,2,3,30,34
Hypoglycemia,1,23,15,3,3,2,28,20
Osteoarthristis,2,21,6,2,1,1,29,33
Arthritis,1,30,12,1,3,2,30,26
(vertigo) Paroymsal  Positional Vertigo,2,23,20,3,2,1,29,24
Acne,1,20,11,1,1,3,28,43
Urinary tract infection,3,30,8,2,3,1,29,26
Psoriasis,1,27,1,3,1,2,28,28
Impetigo,2,29,11,1,3,3,30,34
Fungal infection,3,28,10,3,2,2,28,13
Allergy,2,26,8,2,3,3,29,29
GERD,1,25,11,1,2,2,28,28
Chronic cholestasis,3,21,7,3,1,3,30,40
Drug Reaction,1,30,12,2,3,2,29,22
Peptic ulcer diseae,3,29,5,3,2,1,28,26
AIDS,2,30,2,1,1,2,30,40
Diabetes ,3,28,20,3,3,1,29,24
Gastroenteritis,1,30,7,1,2,3,30,34
Bronchial Asthma,3,25,3,2,3,1,29,26
Hypertension ,1,30,15,1,2,3,28,34
Migraine,2,26,2,3,1,1,29,30
Cervical spondylosis,1,22,10,2,2,2,28,24
Paralysis (brain hemorrhage),3,24,5,3,3,1,30,24
Jaundice,2,23,10,2,2,3,28,31
Malaria,1,30,20,1,3,2,30,65
Chicken pox,2,24,12,3,1,1,29,30
Dengue,3,22,17,2,2,2,30,79
Typhoid,2,21,12,3,3,3,29,26
hepatitis A,3,30,13,2,1,2,30,36
Hepatitis B,2,26,8,1,2,1,28,31
Hepatitis C,1,27,19,2,1,2,29,30
Hepatitis D,3,24,18,1,3,3,30,37
Hepatitis E,2,27,2,2,1,2,29,33
Alcoholic hepatitis,3,21,11,1,3,3,28,37
Tuberculosis,2,28,15,3,1,2,29,30
Common Cold,1,24,4,2,2,3,28,7
Pneumonia,3,30,12,1,3,2,29,31
Dimorphic hemmorhoids(piles),1,27,16,3,1,3,28,33
Heart attack,2,23,2,2,3,2,30,24
Varicose veins,3,30,6,1,2,3,28,41
Hypothyroidism,1,22,16,3,3,1,30,20
Hyperthyroidism,2,29,4,1,2,3,29,37
Hypoglycemia,1,26,5,2,1,1,28,30
Osteoarthristis,3,22,4,1,2,3,29,41
Arthritis,2,25,11,2,1,1,30,33
(vertigo) Paroymsal  Positional Vertigo,3,22,14,3,3,2,29,24
Acne,1,24,1,2,1,1,30,30
Urinary tract infection,3,25,11,1,2,2,28,34
Psoriasis,1,26,16,2,3,1,29,22
Impetigo,3,20,20,1,2,2,30,34
Fungal infection,2,29,15,3,1,1,29,15
Allergy,1,27,16,1,2,3,28,34
GERD,3,25,18,3,3,2,29,24
Chronic cholestasis,2,24,5,2,2,3,28,31
Drug Reaction,3,28,2,3,1,2,30,33
Peptic ulcer diseae,2,29,16,1,3,1,28,28
AIDS,1,26,3,2,2,2,29,24
Diabetes ,3,22,4,1,1,1,28,43
Gastroenteritis,1,29,19,2,3,3,30,26
Bronchial Asthma,3,20,20,1,2,2,28,34
Hypertension ,2,26,6,2,1,1,29,33
Migraine,3,24,5,1,2,3,28,41
Cervical spondylosis,1,25,13,2,3,2,30,22
Paralysis (brain hemorrhage),3,26,2,1,2,1,28,34
Jaundice,2,21,13,2,3,3,29,29
Malaria,3,25,3,3,1,1,28,84
Chicken pox,2,22,9,1,3,2,30,28
Dengue,3,23,16,3,1,3,28,95
Typhoid,1,29,6,2,2,2,30,24
hepatitis A,3,22,5,3,1,1,28,33
Hepatitis B,1,24,11,2,3,3,30,26
Hepatitis C,2,21,13,1,1,2,28,40
Hepatitis D,1,24,7,2,3,1,29,22
Hepatitis E,2,30,18,3,2,3,28,29
Alcoholic hepatitis,1,24,5,2,1,1,30,30
Tuberculosis,2,25,13,1,2,2,29,31
Common Cold,1,24,20,2,1,3,28,9
Pneumonia,2,28,18,1,3,1,30,28
Dimorphic hemmorhoids(piles),1,20,20,3,1,2,28,28
Heart attack,2,28,12,2,3,1,29,24
Varicose veins,3,29,9,1,2,3,28,41
Hypothyroidism,1,22,6,2,1,1,29,30
Hyperthyroidism,3,21,2,3,3,3,30,28
Hypoglycemia,2,22,6,2,1,2,28,33
Osteoarthristis,1,28,15,1,3,1,30,26
Arthritis,3,26,1,2,1,3,28,44
(vertigo) Paroymsal  Positional Vertigo,2,28,13,1,2,2,30,31
Acne,1,29,7,3,1,1,28,28
Urinary tract infection,3,30,8,1,3,2,30,31
Psoriasis,2,21,1,2,1,1,28,33
Impetigo,1,20,11,3,2,2,30,22
Fungal infection,3,27,15,2,3,3,28,15
Allergy,1,23,3,1,2,1,29,28
GERD,2,21,8,2,1,2,28,33
Chronic cholestasis,3,25,19,1,2,1,30,34
Drug Reaction,2,29,1,3,3,2,29,22
Peptic ulcer diseae,3,30,17,2,2,1,30,29
AIDS,1,21,12,1,3,2,29,26
Diabetes ,2,29,17,2,1,1,30,33
Gastroenteritis,1,24,16,3,3,2,28,20
Bronchial Asthma,3,23,17,2,2,3,30,34
Hypertension ,2,26,7,1,1,1,28,40
Migraine,1,25,19,2,3,3,30,26
Cervical spondylosis,2,20,3,3,2,2,29,24
Paralysis (brain hemorrhage),1,27,5,1,3,1,28,26
Jaundice,2,20,2,3,1,3,29,36
Malaria,1,26,3,2,2,1,28,60
Chicken pox,3,28,9,3,1,2,29,33
Dengue,1,26,4,2,2,3,30,79
Typhoid,3,22,7,3,3,1,28,24
hepatitis A,1,23,14,2,2,2,29,24
Hepatitis B,3,27,13,3,1,1,30,33
Hepatitis C,1,30,18,1,2,2,29,28
Hepatitis D,3,29,6,2,1,3,28,44
Hepatitis E,2,30,7,1,3,1,29,28
Alcoholic hepatitis,3,23,12,2,1,2,30,36
Tuberculosis,2,24,8,3,2,3,28,29
Common Cold,3,26,9,2,1,1,29,9
Pneumonia,2,24,2,3,3,3,28,26
Dimorphic hemmorhoids(piles),1,22,5,2,2,2,30,24
Heart attack,3,20,15,3,3,3,29,28
Varicose veins,2,29,16,2,2,2,28,26
Hypothyroidism,1,20,2,3,3,1,30,20
Hyperthyroidism,3,21,4,1,2,2,28,34
Hypoglycemia,1,27,19,2,1,3,30,36
Osteoarthristis,3,26,15,1,2,2,29,34
Arthritis,1,20,19,3,3,1,28,20
(vertigo) Paroymsal  Positional Vertigo,3,28,20,1,2,2,29,34
Acne,1,23,11,3,1,1,30,28
Urinary tract infection,2,21,12,2,2,2,29,26
Psoriasis,1,26,17,1,1,1,30,36
Impetigo,2,24,20,3,3,2,28,22
Fungal infection,3,22,8,2,1,3,30,22
Allergy,1,28,9,1,2,2,29,28
GERD,3,27,12,2,3,1,30,26
Chronic cholestasis,2,25,10,3,1,2,28,30
Drug Reaction,1,20,11,1,3,1,30,26
Peptic ulcer diseae,2,23,8,3,1,2,29,30
AIDS,1,25,5,2,2,1,30,24
Diabetes ,2,21,19,3,3,3,29,26
Gastroenteritis,1,22,9,2,1,2,28,30
Bronchial Asthma,2,28,18,3,3,1,29,22
Hypertension ,1,24,4,2,2,3,30,29
Migraine,2,27,20,3,3,2,28,22
Cervical spondylosis,1,20,3,1,2,1,30,28
Paralysis (brain hemorrhage),3,23,4,3,3,3,29,28
Jaundice,1,28,5,1,1,2,28,36
Malaria,3,27,3,3,3,3,30,72
Chicken pox,2,25,20,2,2,2,29,26
Dengue,1,21,16,3,1,3,28,92
Typhoid,2,26,4,1,2,1,30,31
hepatitis A,3,22,10,2,1,2,28,36
Hepatitis B,1,30,17,1,3,3,30,31
Hepatitis C,2,28,14,3,2,2,29,24
Hepatitis D,3,27,2,2,3,1,28,26
Hepatitis E,1,21,4,1,2,3,29,34
Alcoholic hepatitis,3,20,16,3,1,2,28,33
Tuberculosis,2,25,8,1,3,3,30,34
Common Cold,3,21,13,3,1,1,28,8
Pneumonia,2,28,10,2,2,2,29,26
Dimorphic hemmorhoids(piles),3,20,16,3,1,1,30,33
Heart attack,2,30,15,2,2,3,28,31
Varicose veins,3,25,14,1,1,2,30,43
Hypothyroidism,1,27,18,3,3,3,29,24
Hyperthyroidism,3,29,15,2,2,1,30,29
Hypoglycemia,1,26,19,3,3,3,28,24
Osteoarthristis,3,28,17,1,2,1,29,34
Arthritis,1,27,10,3,3,3,28,24
(vertigo) Paroymsal  Positional Vertigo,2,30,7,1,2,1,29,31
Acne,1,22,1,3,1,3,28,33
Urinary tract infection,2,25,16,1,2,2,29,31
Psoriasis,1,26,17,2,3,1,28,22
Impetigo,3,30,11,1,1,3,30,52
Fungal infection,2,27,1,2,2,2,29,13
Allergy,3,29,12,1,1,3,30,52
GERD,2,26,13,3,3,2,29,22
Chronic cholestasis,1,25,11,1,1,1,28,36
Drug Reaction,3,24,8,3,3,3,29,28
Peptic ulcer diseae,1,22,6,1,1,1,28,36
AIDS,3,24,15,3,3,2,29,24
Diabetes ,1,22,19,1,1,1,28,36
Gastroenteritis,3,25,20,2,2,3,30,34
Bronchial Asthma,2,27,18,3,1,2,28,30
Hypertension ,1,24,20,2,3,1,30,22
Migraine,3,29,16,1,2,2,29,34
Cervical spondylosis,1,23,8,2,1,3,28,36
Paralysis (brain hemorrhage),3,20,4,1,2,1,30,34
Jaundice,2,28,17,2,1,2,29,33
Malaria,3,27,9,3,2,3,30,79
Chicken pox,1,23,16,1,1,2,29,36
Dengue,3,26,19,2,3,3,28,87
Typhoid,1,28,12,1,2,2,29,28
hepatitis A,2,21,3,2,3,3,28,29
Hepatitis B,3,29,16,3,1,2,30,33
Hepatitis C,1,26,1,1,3,3,28,31
Hepatitis D,2,22,20,2,2,1,29,26
Hepatitis E,3,26,17,3,1,3,28,40
Alcoholic hepatitis,2,20,14,1,2,1,29,31
Tuberculosis,3,29,11,3,3,2,28,24
Common Cold,2,25,13,2,1,1,29,8
Pneumonia,1,22,9,3,3,3,30,24
Dimorphic hemmorhoids(piles),3,23,15,2,2,2,28,29
Heart attack,2,26,6,1,1,1,29,40
Varicose veins,3,20,11,2,2,3,30,34
Hypothyroidism,2,21,13,3,1,2,29,30
Hyperthyroidism,3,20,15,1,2,1,30,34
Hypoglycemia,2,30,12,2,1,3,28,40
Osteoarthristis,3,21,8,3,3,2,29,24
Arthritis,1,27,10,1,1,3,28,43
(vertigo) Paroymsal  Positional Vertigo,3,30,15,3,2,1,29,26
Acne,2,28,11,1,3,2,28,28
Urinary tract infection,1,23,12,2,2,3,30,29
Psoriasis,3,27,5,1,1,1,29,43
Impetigo,2,25,8,2,3,2,30,24
Fungal infection,1,20,14,3,1,3,28,16
Allergy,2,27,17,1,2,2,29,31
GERD,3,25,9,3,1,3,28,40
Chronic cholestasis,1,23,7,1,2,2,30,28
Drug Reaction,2,20,14,3,3,3,29,26
Peptic ulcer diseae,3,29,18,2,2,1,28,29
AIDS,2,28,17,3,1,2,30,30
Diabetes ,3,22,10,2,2,3,28,34
Gastroenteritis,2,25,3,1,3,2,30,28
Bronchial Asthma,3,22,14,2,1,3,28,44
Hypertension ,2,28,1,1,2,2,30,31
Migraine,3,21,2,2,3,3,28,31
Cervical spondylosis,1,26,20,3,1,2,30,28
Paralysis (brain hemorrhage),2,30,16,2,3,3,28,29
Jaundice,3,25,14,3,1,2,29,33
Malaria,2,26,4,1,2,3,28,94
Chicken pox,1,27,2,2,3,2,30,22
Dengue,2,22,3,3,1,1,28,84
Typhoid,3,26,9,2,3,3,29,31
hepatitis A,1,25,16,3,1,1,28,28
Hepatitis B,3,20,17,2,2,2,29,29
Hepatitis C,2,26,7,3,3,3,30,26
Hepatitis D,1,20,16,2,2,2,29,24
Hepatitis E,3,29,11,3,1,1,30,33
Alcoholic hepatitis,1,20,10,2,2,2,29,24
Tuberculosis,3,23,8,3,1,3,28,40
Common Cold,1,21,9,2,3,2,30,5
Pneumonia,2,26,15,3,2,3,29,29
Dimorphic hemmorhoids(piles),1,25,17,2,1,2,30,30
Heart attack,3,22,19,3,2,1,28,26
Varicose veins,1,27,15,1,3,3,29,31
Hypothyroidism,2,21,1,2,2,2,28,26
Hyperthyroidism,1,28,8,1,1,1,30,36
Hypoglycemia,3,21,7,3,2,3,29,31
Osteoarthristis,2,22,20,1,3,2,28,28
Arthritis,1,23,9,2,1,3,30,36
(vertigo) Paroymsal  Positional Vertigo,3,30,15,3,2,2,28,26
Acne,1,27,12,2,3,1,30,22
Urinary tract infection,2,28,4,1,1,3,28,48
Psoriasis,1,22,14,2,2,1,29,24
Impetigo,3,29,4,3,1,3,28,40
Fungal infection,2,28,18,2,2,2,30,13
Allergy,3,24,4,1,1,1,29,43
GERD,2,25,12,3,2,2,30,24
Chronic cholestasis,3,20,18,2,3,1,29,26
Drug Reaction,1,24,11,1,1,3,28,43
Peptic ulcer diseae,2,23,20,3,3,2,29,22
AIDS,1,27,6,1,2,1,28,28
Diabetes ,2,26,8,2,1,2,30,33
Gastroenteritis,1,22,20,3,3,1,29,20
Bronchial Asthma,3,25,19,1,2,2,30,34
Hypertension ,1,21,11,3,3,1,28,20
Migraine,3,22,5,1,1,2,29,43
Cervical spondylosis,1,25,12,3,3,1,30,20
Paralysis (brain hemorrhage),3,20,2,1,1,3,29,52
Jaundice,2,28,10,3,2,2,28,24
Malaria,3,29,20,2,1,3,29,95
Chicken pox,1,28,6,3,3,2,28,20
Dengue,2,27,10,1,1,3,30,95
Typhoid,3,28,15,2,2,2,28,29
hepatitis A,1,26,17,1,1,3,29,43
Hepatitis B,2,22,13,3,3,2,30,22
Hepatitis C,1,26,4,2,1,3,28,36
Hepatitis D,3,20,14,1,2,1,29,34
Hepatitis E,1,26,3,2,3,2,28,22
Alcoholic hepatitis,2,21,12,1,1,3,30,48
Tuberculosis,1,20,4,2,2,1,29,24
Common Cold,2,25,7,3,3,3,28,6
Pneumonia,1,27,11,1,2,1,29,28
Dimorphic hemmorhoids(piles),2,30,15,3,3,3,28,26
Heart attack,1,26,8,2,2,1,30,24
Varicose veins,2,29,15,1,1,3,29,48
Hypothyroidism,3,25,13,3,3,2,30,24
Hyperthyroidism,2,28,8,1,1,3,28,48
Hypoglycemia,1,27,11,3,3,2,29,20
Osteoarthristis,2,29,15,2,1,3,30,40
Arthritis,3,26,10,1,2,2,29,34
(vertigo) Paroymsal  Positional Vertigo,1,30,6,3,1,1,30,28
Acne,3,22,9,1,3,2,28,31
Urinary tract infection,2,23,14,3,2,1,30,24
Psoriasis,3,22,18,1,1,2,29,43
Impetigo,2,25,6,3,3,1,28,22
Fungal infection,1,30,12,1,1,2,29,18
Allergy,2,20,13,2,2,1,30,26
GERD,3,30,15,1,1,3,28,52
Chronic cholestasis,2,25,20,3,3,2,29,22
Drug Reaction,1,29,9,1,1,3,28,43
Peptic ulcer diseae,3,30,4,3,3,1,30,24
AIDS,1,24,16,2,1,2,29,30
Diabetes ,2,20,2,3,3,1,30,22
Gastroenteritis,1,23,20,2,2,3,28,29
Bronchial Asthma,2,27,13,3,1,1,29,30
Hypertension ,3,24,20,1,2,3,30,41
Migraine,2,26,14,3,1,1,29,30
Cervical spondylosis,1,28,15,2,3,3,28,26
Paralysis (brain hemorrhage),2,26,19,3,2,2,30,24
Jaundice,3,21,18,2,3,1,29,26
Malaria,2,27,9,3,1,2,28,77
Chicken pox,1,20,15,2,3,3,30,26
Dengue,2,29,4,1,2,2,28,86
Typhoid,1,20,13,2,1,1,29,30
hepatitis A,3,23,9,1,3,2,30,31
Hepatitis B,1,27,7,3,1,1,29,28
Hepatitis C,2,26,1,1,2,2,30,31
Hepatitis D,3,22,19,2,3,1,29,26
Hepatitis E,1,29,17,1,1,3,30,43
Alcoholic hepatitis,3,20,7,2,3,1,29,26
Tuberculosis,2,21,9,3,1,3,30,36
Common Cold,3,22,12,1,3,2,29,7
Pneumonia,2,27,9,3,1,3,30,36
Dimorphic hemmorhoids(piles),1,28,16,1,3,1,28,26
Heart attack,2,20,15,2,1,3,30,40
Varicose veins,3,30,9,1,2,1,29,34
Hypothyroidism,1,25,15,3,3,3,30,24
Hyperthyroidism,3,29,7,1,1,2,29,43
Hypoglycemia,2,26,9,2,2,3,30,31
Osteoarthristis,3,27,2,3,1,1,29,33
Arthritis,2,23,19,1,3,2,30,28
(vertigo) Paroymsal  Positional Vertigo,3,24,11,3,2,3,29,31
Acne,1,21,12,1,3,1,28,26
Urinary tract infection,2,29,17,3,1,3,29,36
Psoriasis,1,27,1,2,2,2,30,24
Impetigo,3,24,13,1,1,1,28,43
Fungal infection,2,28,2,3,2,3,29,14
Allergy,1,24,20,2,1,1,28,30
GERD,2,26,19,1,2,2,29,31
Chronic cholestasis,1,20,8,3,1,3,30,33
Drug Reaction,2,28,2,1,3,2,28,28
Peptic ulcer diseae,3,21,9,2,2,1,30,29
AIDS,2,26,7,3,3,2,28,22
Diabetes ,1,24,15,1,2,1,30,28
Gastroenteritis,3,30,6,3,3,3,29,28
Bronchial Asthma,1,20,14,2,1,2,28,30
Hypertension ,2,22,5,3,2,3,30,29
Migraine,3,30,7,2,1,2,28,36
Cervical spondylosis,1,27,3,1,3,3,30,31
Paralysis (brain hemorrhage),3,25,15,2,2,1,28,29
Jaundice,1,30,1,1,1,3,30,43
Malaria,3,25,15,2,2,2,28,72
Chicken pox,1,21,17,3,3,1,30,20
Dengue,2,26,14,1,1,2,28,95
Typhoid,1,20,2,3,3,3,30,24
hepatitis A,3,30,9,2,1,1,29,36
Hepatitis B,2,21,5,3,3,2,28,22
Hepatitis C,1,26,17,2,2,1,30,24
Hepatitis D,3,23,7,1,3,3,28,37
Hepatitis E,1,28,2,2,2,2,29,24
Alcoholic hepatitis,2,24,1,3,1,3,28,36
Tuberculosis,3,26,17,1,3,2,29,31
Common Cold,1,30,16,3,2,3,28,6
Pneumonia,3,21,7,2,3,2,29,26
Dimorphic hemmorhoids(piles),2,28,2,1,2,3,30,37
Heart attack,1,21,6,2,1,1,29,30
Varicose veins,2,28,5,3,2,2,30,24
Hypothyroidism,1,24,8,1,3,3,29,31
Hyperthyroidism,2,28,20,3,1,1,30,30
Hypoglycemia,3,24,11,2,3,2,29,26
Osteoarthristis,2,26,10,3,1,1,30,30
Arthritis,1,29,13,1,3,2,29,26
(vertigo) Paroymsal  Positional Vertigo,2,20,5,3,2,3,28,29
Acne,3,26,10,2,1,2,29,36
Urinary tract infection,2,21,7,1,3,3,30,34
Psoriasis,3,29,14,3,1,2,29,33
Impetigo,2,28,7,1,3,3,30,34
Fungal infection,3,26,9,3,1,2,28,16
Allergy,1,23,8,2,2,3,30,29
GERD,2,26,7,3,3,1,29,22
Chronic cholestasis,1,27,9,1,2,2,28,28
Drug Reaction,3,22,18,2,3,1,30,26
Peptic ulcer diseae,1,21,9,3,2,2,28,22
AIDS,3,25,1,1,3,3,30,37
Diabetes ,2,20,7,3,2,1,28,24
Gastroenteritis,1,30,1,1,1,2,30,36
Bronchial Asthma,2,29,8,3,2,3,28,29
Hypertension ,3,30,18,1,1,1,29,43
Migraine,2,21,16,3,2,2,30,24
Cervical spondylosis,3,20,17,1,3,1,29,31
Paralysis (brain hemorrhage),2,22,19,2,2,2,28,26
Jaundice,1,20,18,3,3,3,30,24
Malaria,2,27,20,1,2,2,29,78
Chicken pox,3,25,1,2,1,1,28,36
